appearance_id,scored_flag
2494477_164715,0.7392987659895525
4634141_387106,0.5329243588192285
2668504_249565,0.6427315248584482
2242994_7476,0.129381763413365
2475187_49500,0.09343179938908044
3429831_341317,0.00023630581784737668
4444775_315236,0.5027856880082806
3084087_45864,0.7903940781164733
2921875_27017,0.003959245283912535
3212610_379249,0.26820736487411206
2604215_167895,0.3051522417552732
4132852_198021,0.4815608293071144
4737020_678194,0.8448038588437832
2872389_69633,0.41174118966549744
2352005_27613,0.44216822067277384
3602491_38801,0.8256317127594525
3889075_733083,0.29935197800625996
4089529_92248,0.002642425360887296
2683500_24131,8.388100862272897e-05
2728498_67341,0.6537077757974701
3925891_145981,0.3472272131402763
2244029_7054,0.23053245516232945
2352039_25841,0.39068293377592966
2231434_49723,7.639710605127846e-05
3852609_371013,0.001532482719151395
3860531_685589,0.20330026785798766
2600631_386552,0.13542346715147563
3289601_129129,0.23791109070517075
3840191_649033,0.00019116572134830073
3239019_396638,0.42623268161848216
3211399_430761,0.6085569635468505
2718922_266795,0.8643581767873502
3588486_42936,0.8556072071610854
4140355_159142,0.0008433017283014919
4120717_207074,0.26595103033503553
4096271_598577,0.513400419124844
3418065_45660,0.45163463552618865
4373960_659516,0.000135518633645783
3415358_660319,0.00016962953587908018
2512787_174285,0.0010952899819916399
4094859_816580,0.2969493714472101
3602455_260229,0.15913851850964303
4373628_159471,0.778096562396684
2359486_6160,0.00014858248894820947
2250463_19301,0.0038201930665984797
3429856_66934,0.47881927268927904
2884396_257456,0.66806331673225
2475430_74230,0.8089296641084016
3432193_578737,0.0009856165033980378
4370182_570385,0.31355058510368916
3120708_59187,0.4588686619072859
3828498_164647,0.0004207077195657428
4103829_412660,0.7207167114089404
4649311_623553,0.7762200841017659
4373475_295630,0.00023194140845139125
4092085_318426,0.848543808100581
3616381_245023,0.42662123616651737
3219120_144028,0.0009843042430454953
3889743_790245,0.318492534222356
4094643_283127,0.00010761818096258614
2258323_72203,0.28382710085754087
4361420_541231,0.6417941787174171
2581763_53622,0.7834207942745945
4641327_578680,0.08879611095555959
2883773_141050,0.42351120160984457
2559115_35047,0.33270746126942286
2718727_39151,8.200418791170068e-05
4635051_991487,0.12790791581662622
2883687_264014,0.00042683358205032303
2581731_82361,0.0012171363297088398
3612967_100160,0.0002406859312434746
4502595_181687,0.5832678798079276
2284472_7568,0.14566924409462537
3298484_375668,0.058504740748784964
3845025_410158,0.4004192457442213
2609750_134712,0.0002556799687790256
4373787_196231,0.03470613640916319
3432024_139395,7.843430853849986e-05
3420842_111422,0.641908702860073
4272782_703497,0.6778454657715243
3334901_38801,0.8546066338640169
2872284_132098,0.9458474184042415
3598135_272704,0.43505746803426615
3290297_34285,0.00015790414121995063
2718842_74229,8.295246611425908e-05
4096172_337333,0.05360120060719331
3462297_313094,0.03751043637881025
2557618_121137,0.0001535828257380625
3597890_25520,7.575572747835233e-05
4620959_618341,8.415575733853987e-05
2579885_223431,0.31432149243106716
4361453_306024,0.9619275357390582
2674401_95604,0.6328398849078523
2578164_5658,0.004360407870053129
4626034_470607,0.7074969474659966
3098029_18944,0.2514288178195742
2577941_49655,0.621301996496514
3839416_406640,0.39937765161210126
2594484_150948,2.783590259218184e-05
3141137_235274,0.2165895858891949
3118260_82597,0.03618373803314462
3839448_85906,0.1458524251656209
2346108_77005,0.33330751911325956
3589340_234802,0.0015945672829317243
2231590_26878,0.7337512166632224
3539336_342047,0.3618195502873576
2460665_31041,0.2652457798483768
3869051_375380,0.00015865663249619812
2872284_119164,4.431612575159891e-05
3450657_335100,0.05886795369205765
2872344_49755,7.1885485305518e-05
4094619_187718,6.112413237305672e-05
4095459_548470,0.09221105376113177
2346375_157979,9.724790497127207e-05
2475227_221899,0.8634852780045442
3195021_236041,0.1362873089025522
3869267_324803,0.3496370073562963
4120585_193158,0.7129086663099541
2367347_7593,0.10594500368203011
2242950_53077,4.182136263431308e-05
3211505_236966,0.00018660653265647854
4784348_40433,0.001057971620470732
3451625_118022,0.2803651455417855
2250219_7326,0.20557215833853143
2698090_33639,0.8357404022652277
3889002_416465,7.551512803641511e-05
3252197_69751,0.2738953031502623
2903746_81831,0.00017274337999200406
2508371_91448,0.6374850781812034
3889065_462141,0.0001401900480517831
3415301_241457,0.0007938695248468354
3063750_267614,0.9052079748014772
2478708_12907,0.0004722968752112061
4374228_602124,0.12074878796981081
3415271_142929,0.3385802750723332
3075456_102572,0.0004398309322814091
3844915_528833,0.4828807821908724
3588786_161869,9.116833047394414e-05
2483443_25441,0.08084533660117395
2242961_183647,6.970853019396638e-05
3229493_255901,0.0001702115305964476
4445416_294746,0.00023831412969443127
3219309_88971,6.926228910367641e-05
3050169_52119,0.5031852845032502
2594757_240900,0.08215336247340657
4089544_670103,0.44425605685441655
4096117_413843,0.3411906487950312
4096224_175722,0.36391151517145415
3050567_58993,0.39093606094358785
2722766_241007,0.23006608967572356
2334961_36637,0.4692935936753585
4225541_230552,0.4904290471249396
4393197_581429,0.3979482937573685
2489371_126412,0.1332674056245523
2459617_106634,0.33566053018601816
2903799_14768,0.526502625801222
4645539_108390,0.005176035129877805
3860271_275935,0.3261581561418687
3890086_148215,0.0001397579804808466
2609702_236400,0.16283505316312658
3219389_234803,0.27026772783504216
3851149_598399,0.8494949041810969
3614672_256448,0.250771903289269
4373597_402008,0.29705557236760927
2231544_164265,0.5860619970239508
4095343_571743,0.24938161444541257
3420672_80312,0.0006567979887854288
2224921_49656,0.00036817280061759083
4129706_11530,5.31026854310367e-05
3212627_109256,0.8142379998898737
2250399_30668,0.6350281499519574
4098976_719456,0.0024432989289330503
2578107_6636,0.2644672251407256
2878317_44352,0.00036933664032789493
3234753_88615,0.22130694858030403
4445421_664809,0.3121257536301199
3844922_163222,0.7671938183162441
2466855_197157,0.00010107732244711454
3588408_147359,9.41069429650939e-05
4098825_432403,0.5012498894496527
4368739_743587,0.2807227703816531
4445166_80293,0.17780831988631624
2223891_22628,0.0011141284240402
2266367_60129,0.21651224078195305
2721024_345345,0.43234085481394413
2368441_52312,0.1327669267341186
2899566_65230,0.11650565761764667
3598062_240752,0.8223456041508652
2744426_109598,0.3933305125868495
3852768_315253,0.00455397017229848
2359236_19636,0.5723011718406713
2604233_75127,0.06071694433374189
4645549_596122,0.00011531803867258328
2698229_74768,0.00012711022634500068
3716654_169687,0.001044811607391061
4376380_724969,0.00023689663558482208
2600626_181767,0.10171855801663968
2258962_44065,0.0003125915798356119
3394889_635336,0.14784148991605384
2590615_27470,0.41991817824649513
2243957_8709,0.3900394055746761
2526198_175597,0.21313129980707793
2589127_264014,0.003913091393343023
3969487_150212,0.004061212869300529
2243086_69609,0.1425026394542239
4098172_470394,0.00138638288792351
2712628_375657,0.0005611528687806261
2460812_18918,0.00010796489296953374
4648067_1071252,0.5565309280459623
2720807_57723,0.534720409834487
2594766_44069,0.29514632130407725
2251457_80351,0.8533653014353122
2698011_19948,0.00043831074560161606
4625781_479999,0.00019059917688676588
2487345_15018,0.029589529433067342
2469537_171043,0.0003684091121708656
3047581_148607,0.00014696383751467475
2602706_410213,0.44986802115543034
3838032_214056,3.808022195638737e-05
4272768_378953,0.4392721996390644
3580269_345748,0.12502014068992204
3413149_341710,0.0002740454667478376
4547802_476701,0.12920699079758907
2611267_37837,0.5430172287810184
2244040_46056,0.12959267552845904
3591958_53622,0.6268207344893726
4407734_411975,0.5319706877010197
4096158_362977,0.036502205489042205
4120650_396532,0.0003542152935548341
3203501_422380,0.5164142067718523
3621419_487469,0.5691048163864533
3613199_215616,0.7907599770700666
2640740_102740,0.19062869502614926
3890030_281807,9.625858154760502e-05
4120628_343492,0.8593037744231129
4377075_538918,0.9359686955993382
3589209_508941,0.0003524141817305105
4646122_758845,0.8333048434159487
2469412_264299,0.0003208202143961591
2899865_51587,0.6671893692443991
2645809_76277,0.00010704651562358957
3714017_39125,0.5067003000331766
4407773_502722,0.578711834071135
2732135_249565,0.00031338511640554846
3840075_688707,0.12955881694697738
3588821_548650,6.047878972053453e-05
2707837_111830,0.0001631375144832644
2341231_148928,0.6285228444954568
2346131_26014,0.3163022361377568
2342583_76326,0.836857643046878
3081377_92899,0.00020911230714829596
2867402_360514,0.10995086533036372
2222797_44432,0.002076423478944853
3063730_160929,0.0039778743229254565
3050335_169555,0.897568705137604
2242978_58112,0.3526631081815864
2460670_35383,0.44107068646031
4646735_226802,0.0042659438150307784
3216100_361093,0.4164240785925494
4627485_627196,0.6360808317792754
3911737_148365,0.00018004135326090808
2604251_39118,0.004048299124760851
2732124_311489,0.9580968814683929
2332048_58361,8.343105094828436e-05
3069913_15511,0.8241265163837987
2512196_25289,0.002295644614152169
3421854_253677,5.957254804333537e-05
2351981_16230,0.00012195540465115643
3690463_93604,0.6086920408525618
2335671_58051,0.0006825972705858843
3462348_448844,0.26633334196640457
4645560_250845,0.2626739608829343
2271097_29366,0.9830987497216639
3201793_182614,0.00025157842708372377
3219170_348623,0.2073240798521379
3598380_395695,0.0002263668212727224
2604170_30638,0.2030076578148171
3201323_450714,0.3477027355574795
3860409_63342,0.0006886515401675944
3219249_52769,0.5958203697033407
4374223_354361,0.32364307813613413
3839587_93604,0.05804263378724227
4705684_678655,0.0001790308034564712
3603088_125158,0.4332371311243599
3860250_45671,0.6143025477125725
4368552_644408,0.2281460591429278
3088889_157391,0.13862075769341783
2613674_169681,0.00016265365075148654
3451070_67080,0.17021668844684926
3890171_337290,0.007876750559331042
2722893_293213,0.34571197265804643
3700972_478601,0.7361604481767061
4096106_242063,0.1551100586815706
2701671_39910,0.0008010373625348965
4620861_849520,0.8126180674299509
4648054_594276,0.6749581938650985
2985420_383565,0.0025108593174239064
2423920_73700,0.00011465742058600545
3889091_630032,0.3291202588752751
2718995_300168,4.6804482990402184e-05
2240121_23265,0.20790317401444047
3077249_165012,0.712711230992651
3661863_81455,0.08170975788909288
2581306_232964,0.0033615387764732974
3395493_340921,0.6057204108154773
2284481_80073,0.5192062860532597
4367868_569386,0.00016125401103506983
2717380_419293,0.7775765936465193
2478620_7093,3.463563870113802e-05
4396935_54781,0.24069705459173463
4626162_557459,0.16437910824589116
4098216_747017,0.2693267183467731
4814371_581678,0.2166183468289397
3420963_166581,0.0010646230148194282
3851114_585339,0.9514666348833587
3432003_235568,0.600455181538411
2884395_194214,0.00019747180916794896
3487169_190513,0.7536470688064197
2581654_191422,0.34357162907717553
4098986_110822,0.3234880735948804
4103632_406040,0.00014769113518824214
4109380_840836,0.00031105814986619564
2847887_49251,0.4211353212086032
2243077_21369,0.5525180815780735
2486726_36814,6.122034586824646e-05
2289262_44629,0.31955994743135896
3210312_183499,0.5167434889699967
4405341_907813,0.0002170137905023809
3058414_106872,0.3096801649442693
2899828_12249,0.0002637019301289408
3426694_288858,0.0002007443245460745
3840405_221873,9.571932123945883e-05
2765935_39099,0.7344295416893726
3838655_546543,0.49145049031044596
2594554_79422,0.0022538699500352227
2353769_157509,0.32525537155659323
4109540_454567,0.7731989101108141
2718750_59344,0.5466141072131484
4635104_298975,0.024218532716728948
3828473_97503,0.24068514125102758
2664151_36207,0.0009397674561387361
2700769_96167,0.00013021567167974208
2475324_35539,8.177744739673927e-05
4095406_284730,0.5007984197320375
4396779_726697,0.41497419456631274
2942786_323704,0.8178345999495771
3944820_892053,0.7622775484933267
2883855_9410,0.00024298031152006333
2917387_75287,0.00018880974997408865
2872367_119269,0.7271307081273167
2475410_71548,0.03591143137422906
2222739_129103,0.00015522932651068638
4367935_241477,0.06514465400866908
2240111_103278,0.00018908944928341438
3063712_229625,0.20220141073145964
2329810_151471,0.00012317718255228877
2270894_54793,0.6989472609583237
3223153_53536,0.28158226566190797
2231465_25441,0.2654430658330617
3890117_504543,0.3916032419572807
3588199_136181,0.8069298849183084
3589291_61891,0.24606810841835502
3069893_344393,0.32508237907630094
3589331_538874,0.002218987320721388
3047581_4811,7.32354658633194e-05
3828444_164693,0.4781173853219628
2329871_9410,0.572643782961725
4373586_504153,0.2662610555755554
2697597_167798,0.8180274987123525
4405345_64399,9.713699341390894e-05
3433257_55769,0.501349198537416
2681469_106641,0.9230432046089426
4641282_140808,0.0037828764291044075
2242927_45314,0.4401437777738505
2475304_58281,0.07695059194110952
3433509_165895,0.6444336209706624
3415466_187718,0.11164654816780384
2459744_55751,0.8234493165606722
3047844_157507,0.00013930360492739137
3886508_375382,0.31516115661582345
2707830_59543,0.22024296984550157
2270875_41112,0.434771093324431
2224818_18949,0.5628246479539144
3219335_42710,0.19706038363659928
2223106_9794,0.19270099226894544
3210086_164770,0.13437950511005198
2609790_5339,0.0003739969638427381
3485242_284730,0.16551727421491194
4363768_503866,0.45147979353428214
3092955_174488,0.279785532306688
2518601_44629,0.29439906867400595
4665070_199179,0.004820531004499046
2888304_56628,0.5392979440176037
4221297_365108,0.6455543535036877
2735514_37647,0.7468031034124265
4641625_205940,0.4159178984915638
3621513_617679,0.2824672969935549
3420984_111072,0.09313496132776115
4103641_293200,0.5883874324747657
2223032_52937,0.36913281340271126
4259185_331505,0.2046267265783605
3395500_238029,0.079073918603896
3851337_296340,0.02808515812151388
4361385_480692,0.32559703449084065
3089416_163568,0.0013132403506619455
3451472_329145,0.000115111733834911
4635058_190393,0.4702040743914023
3201260_350894,0.32333433482627477
4641622_701055,0.025319218237068446
3283801_419845,0.3267497894839574
3611443_676318,0.00022303763865883788
3457466_112822,0.0017355790494866345
2613676_56115,0.1813431129364504
4373615_284010,0.8513169669268823
2581176_38434,0.2475736071622196
2726243_155861,0.00023620913070176286
3429858_194460,0.2494597907438615
4396672_627224,0.0002249634089091921
2578099_74088,0.0023953637706803496
2933478_206740,0.2435883565705339
4097944_596148,0.13764607010723062
4171230_433049,0.7745981367655053
2726669_45581,0.501107123087073
2240146_56315,0.00010204965313019314
4623793_848124,0.09394547185031935
4098844_476237,0.6278500267936284
3223100_333004,0.24750726601895662
3607553_137616,0.01555430389017041
2494402_242760,0.1309290266724813
4095379_286047,0.0034305109465716035
4368026_288233,8.187921770501696e-05
2332201_17273,0.00014495745280855167
2865130_172202,0.6711461398745299
2224856_13483,0.0002055015745832503
3413168_216804,0.3333762851469305
4103604_876298,0.0001766049881778509
2811655_292357,0.42638305928501147
3462262_163656,0.48309653772823247
4559306_733438,0.3185370638872432
2590593_47024,0.00011267647952802715
2810023_374081,0.0016756297373927078
2222599_113914,0.3036038751236963
4665063_215864,0.4529503033907456
4246517_511534,0.3347730624785664
2897216_5858,9.467956525148121e-05
4368435_514887,0.7567761928104982
3645042_439072,0.3663344198999628
4192171_333098,0.5286035263000927
2718911_65467,0.00012383743458808726
2478728_9824,0.8322688833374611
3974017_183288,0.4343505878327083
2227578_49098,0.43807204791495247
4094770_392770,0.7152217632945869
2480904_215596,0.8542684954032158
2331174_7602,0.2143218610539767
2482266_27305,0.031104308937821547
2251470_37389,0.9263140584650045
2587023_276896,0.42497895255844353
2242941_57162,0.6005636285661838
3069410_397090,0.683765219983395
2335645_26200,0.00010230495077188207
2609357_56005,0.0012857570678525704
2720879_346767,8.82739301551977e-05
2359438_35491,0.00167874338363529
3748474_118302,0.7305905010664164
3851189_707844,0.00018045021683377128
4506888_120095,0.00041815783233467476
3420440_130041,0.677331355308935
4647887_801693,0.08352279115819897
3433212_54906,0.11659113162095819
3223283_291760,0.08944051616364807
2478857_199976,0.00012043768269819275
2329891_39475,0.8923205404093847
2486831_7589,0.0006221138851611313
4645612_429790,0.0008277434652457232
2581977_43257,0.15093902342756982
3063685_290405,0.00014105989050491443
2341045_162074,0.5535083981617873
2384520_45624,0.3261195107418317
4373338_242086,0.9293073497987225
4648650_699679,0.00019630825880961495
4646164_917287,0.31681575419036623
3886515_522784,0.0011734192514359864
4036099_268273,0.46268226011217073
2897239_349719,0.5726784072780025
3050192_207929,0.850714140674214
4112915_844637,0.00019693091297468966
3223167_199633,0.0001795728493944525
2942676_190780,0.8748985787211594
2872282_130164,0.0004052264784933026
3076251_24000,0.0013315026445093726
2594841_351478,0.7334787312515856
4625971_470607,0.00020055443976190466
2609435_69819,0.13048927403684563
3302952_125754,0.4492496515798531
3413839_294772,0.7679329911141675
3592258_262749,4.363092170686331e-05
3451674_42732,0.00038575750544942914
3098046_406625,0.34337167720320594
2720911_155395,0.5433310491751802
2329411_77655,0.8430783669104736
3451101_51510,0.5600107425687839
4626791_73327,0.013278220699086261
2437596_74418,0.7734489420383572
3613177_52281,0.5448467677034248
2345732_179844,0.00023642659020225136
3947819_241686,0.000843862973704747
2222817_14219,0.00010231459883752561
2700929_283196,0.8361038457325223
3394944_81460,0.11061448033255011
4641222_450958,0.37572717820171014
2330861_5672,0.39881986426465177
2284436_39259,0.28009559890742325
4113106_342385,5.975245440538181e-05
2888304_191834,0.5964419747602158
4625998_495666,0.00010146023277333954
2864876_94298,0.00030664209061819273
3869314_401931,0.4717953410484047
2227578_148558,0.3243597930948171
2726565_48974,0.00013771693861884825
2718497_45548,0.06882095355123875
2478665_145581,0.2320059950026977
3909965_59136,0.43265311701038445
2611496_51984,0.2593953599265798
2258930_40822,0.5549324179884738
3588562_326029,0.4440463713233861
3491228_287431,0.41646365464070223
2636824_61087,0.8670962949923782
2872074_215864,0.0005770402193769323
4113106_112515,0.3039133567862033
4715968_76028,0.0011383513351451411
2698374_183334,0.00024971879894896234
2518662_6087,0.41331674715678335
2883879_8548,0.40960644110246236
4626015_568006,0.05890979590177719
4649221_532732,0.5097633175018849
2223962_120091,0.1384680226705204
2982784_38801,0.6466878763683725
2518639_56796,0.00017442323044226948
3122167_72171,0.00013143511246620603
4626128_397033,3.292744467133203e-05
2718908_44501,0.47265842591397295
2577960_85314,0.5501180694479876
3621393_644158,0.8221428485123545
2817330_105695,0.26142838482818176
3413048_228645,0.9757660863376173
3621391_481628,0.3262337306711694
2720815_48206,0.23304893411243102
3096319_260672,0.5645303287000221
2581312_97503,0.20796796426731612
4403425_355761,0.5219872561034476
3047816_236400,0.1815590867100321
3450565_221766,0.44490653180027473
2250284_30617,0.09726387833470057
2600634_12029,4.702681223782052e-05
4092064_793509,0.00012163464664687612
3431987_196792,0.1648705747187092
4408281_419845,0.37796382799371164
2321289_25727,3.623765462899428e-05
4198832_510782,0.45585258706730114
2700921_251106,0.0010543649855474602
2341366_63723,0.02759609336347437
3497454_281552,0.7924019288562365
2341079_255653,0.465251442419142
2284524_7326,0.35962948304296843
3839455_277179,0.4271106375906053
2478709_6012,0.0010376933330744098
2329692_154351,0.0038646320310235
2224621_46478,0.4839815189281851
3415422_640735,0.3281656249608135
2653891_182424,0.36928564426683874
2872228_122223,0.00010978164489791259
2331981_4267,0.000814273164327315
2588979_79573,0.0020457115042177647
2251554_60128,0.00011795592119369109
2897478_111893,0.18167237721676838
3309705_342255,9.688569787033854e-05
4089546_658534,0.30200519398679737
2342357_216662,0.013779625516023167
3925971_395659,0.8461201836543457
3860478_136184,0.3855899612449981
4368801_773961,0.24024773026984914
2871681_21327,0.00024397616884242154
3415331_569845,0.0002891122427758824
2250409_126014,0.00048690130509021674
3141130_185566,0.0005834745518627016
4648336_320411,0.7203993278882832
3071953_203855,0.13070155005438344
4634441_533295,0.5137047719501001
3450774_155806,0.1784392804727799
4373514_562948,0.2939138843460798
2578265_61644,0.1915279234374812
2340291_51058,0.48220792228254383
3610328_349066,0.00018762878850907548
3224729_16756,0.5166534001531546
2919897_262226,0.4873962886328882
2382299_36237,0.20014398175933473
4626097_1111589,0.2925872746262694
3451100_184767,0.055860766619330066
2240176_237663,0.09092445738863682
2284469_7520,0.554060485949844
4646266_212243,0.14498747132448125
4096238_724104,8.773523758594064e-05
3079479_448344,0.00014999665920338923
4387837_293213,0.00014259454539237174
3869194_469952,0.0005299300766325916
3394850_196229,0.0004787619863691759
3607528_291417,6.99151534388606e-05
3047793_296802,0.0001119020187209313
2634104_177280,0.5267667039236243
2513006_66515,0.9398592971610189
2903798_193116,0.6576774289204356
2331963_45121,0.9733118878703059
2482221_29364,0.0958203983705826
3050515_186590,0.016677771303091726
4374256_406625,0.00020669125858669113
2704364_109256,0.2176025946734893
3851154_649490,0.0010197930909464665
2609735_56794,0.1875260316778015
4396643_169681,0.47894440544236894
3598134_188914,0.5676731892782297
2604073_224088,0.7787914703179379
4120756_1045568,0.00010278539061256257
3088886_410158,0.4545569915331716
4096057_193033,0.9335181400426616
3223060_136212,0.0005175755374852959
2270861_51954,0.21199666109045132
2243876_58816,5.637835497799076e-05
2359455_19083,0.00013723432463560683
3651078_157635,0.21624124791923777
2842667_66587,0.00034444731125812843
3621456_203348,0.25863808987094694
4436226_349503,0.7317214096969951
2581742_31007,0.5232700261815255
2647470_19446,0.4835919825117136
3316886_212862,0.002049950794488507
3851122_208552,0.7756114413932833
4645861_935231,0.7789254266610826
3415420_395695,0.08143380710955499
2888315_326031,0.5562092035017682
2899774_72047,0.007250113196465137
3098023_377665,0.37613896370321304
3142745_55143,0.0016881757748097197
2470269_120630,0.7761490726830493
3117063_295183,0.3004304394306911
2755699_34495,0.2089876477136564
3216215_500067,0.5520434167415433
4109467_504073,0.2080294455026218
2223996_3292,0.3725235224778911
2718891_55240,0.00035064163185166464
3598281_272855,0.0014490080462705932
2590620_8559,0.0003408986891052988
3394793_283196,0.6752457948681178
2814845_266807,0.831239605075403
3229397_312862,0.3107599182520474
2518527_131667,0.4596925352653242
3229274_222223,0.00014141915805858333
3869205_701325,0.23731364893150259
4408298_749186,6.16157017794119e-05
3851315_272704,0.12135935037581563
4129788_110695,0.6794284741348667
3869203_813109,0.14536325249661067
3869119_788861,0.00031473930951087306
2942747_174196,8.223690071851729e-05
2872112_111275,4.2979817935358824e-05
2258922_45395,0.7987438728198966
2698269_363205,0.5430791809084592
4777065_720287,0.7888347741146047
2844531_498899,0.0003752349747508189
2224902_31952,0.7752232693061458
2251949_119569,0.3693153950771645
2720873_64672,0.0002079116413705404
3451160_79642,0.6284837366075019
2224012_28335,0.14556712234304145
3255925_193515,0.0013986982805498681
3208688_58330,0.15561888783327124
3415394_292806,0.5607907703014533
4648068_1261862,0.1221699572836481
3081340_102745,0.4002445163287812
2332232_50202,0.8452924991590353
4373986_433984,0.4607848457026965
2604191_252767,0.4861996549377604
3199519_490417,0.4749337142379232
4090203_412952,0.00012902416966045869
4647979_985825,0.5355440081666775
3050175_128969,0.0003818440800608028
2506735_102581,0.14722559323978746
2609722_23918,0.301269726831775
2478599_88683,0.7622437704682494
3839106_93707,0.34536703056748
2640912_217776,0.0006787620595514755
2460880_16649,0.7857375625895264
3838053_425902,0.0002392388716594991
3621642_167791,0.5777598308452832
4367894_859396,0.22479943805261665
3121501_255469,0.35091818561594307
2240115_45596,0.5403761413634207
2490091_86931,0.00017098545496394376
2428049_192018,0.4374718745866687
2731820_255638,0.3073923371456163
3080858_141834,0.613379840922842
4445068_198116,0.0001817170400240963
3050320_170934,8.498130883606618e-05
2332220_81202,0.7385951967704236
2897295_323147,0.8296753592072419
3598299_295060,0.10418238456658284
2243992_81563,0.5769736037233139
4396802_364244,0.44934848517485115
2224894_235755,0.0006330254395876932
4646155_167722,0.49987216908341536
3081359_401527,0.17580878394102392
2240169_74200,0.00032196783706874173
2459717_71099,0.22456218128348066
2698290_85475,0.3042440559802478
3153225_236202,0.9179112148032987
3211465_60799,0.621824073957865
2452078_43753,0.2192481191578874
2720850_37947,0.7896952212126763
2342509_158810,0.6161402495785804
2722845_170442,0.4003218911688795
4103691_459655,0.022345529209041072
2480863_27510,0.16974535126546209
2329766_128969,0.01559842572211379
2351920_42934,0.00016767441746073586
2978686_46810,0.0006248681344613132
3860511_456449,0.7801166653175748
4121043_344107,0.5774962711837677
2872188_40567,0.05868269109158039
2470078_196524,0.2948493852235954
2282721_15951,0.47379443018182266
3251811_299973,0.4770871329794417
2342441_30473,0.4721084908446793
2335704_59973,0.4331858781080694
4407708_904712,0.0002566183915360415
